"","week","category_id","year","total_sales","avg_sales"
"13524","20",95995,2017,18,21.5
"13525","20",95995,2016,25,21.5
"13526","20",95996,2017,85,59.5
"13527","20",95996,2016,34,59.5
"13528","20",95997,2017,1288,1601.5
"13529","20",95997,2016,1915,1601.5
"13530","20",95998,2017,2457,2067
"13531","20",95998,2016,1677,2067
"13532","20",95999,2017,759,675.5
"13533","20",95999,2016,592,675.5
"13534","20",96000,2017,830,826
"13535","20",96000,2016,822,826
"13536","20",96001,2017,566,534
"13537","20",96001,2016,502,534
"13538","20",96002,2017,1387,1243.5
"13539","20",96002,2016,1100,1243.5
"13540","20",96003,2016,327,386
"13541","20",96003,2017,445,386
"13542","20",96004,2017,805,602
"13543","20",96004,2016,399,602
"13544","20",96005,2017,77,66
"13545","20",96005,2016,55,66
"13546","20",96006,2017,1595,1576
"13547","20",96006,2016,1557,1576
"13548","20",96007,2017,770,698
"13549","20",96007,2016,626,698
"13550","20",96008,2016,1201,1173.5
"13551","20",96008,2017,1146,1173.5
"13552","20",96009,2017,1055,1022.5
"13553","20",96009,2016,990,1022.5
"13554","20",96010,2017,1879,1740
"13555","20",96010,2016,1601,1740
"13556","20",96011,2017,384,284
"13557","20",96011,2016,184,284
"13558","20",96012,2017,1256,832.5
"13559","20",96012,2016,409,832.5
"13560","20",96013,2017,8382,8254
"13561","20",96013,2016,8126,8254
"13562","20",96014,2017,2710,2460.5
"13563","20",96014,2016,2211,2460.5
"13564","20",96015,2017,2457,2265
"13565","20",96015,2016,2073,2265
"13566","20",96016,2017,296,249.5
"13567","20",96016,2016,203,249.5
"13568","20",96017,2017,7218,6903.5
"13569","20",96017,2016,6589,6903.5
"13570","20",96018,2017,672,572.5
"13571","20",96018,2016,473,572.5
"13572","20",96019,2017,293,285.5
"13573","20",96019,2016,278,285.5
"13574","20",96020,2017,1186,1235
"13575","20",96020,2016,1284,1235
"13576","20",96021,2017,2561,2319
"13577","20",96021,2016,2077,2319
"13578","20",96022,2017,1197,1105.5
"13579","20",96022,2016,1014,1105.5
"13580","20",96023,2017,704,620.5
"13581","20",96023,2016,537,620.5
"13582","20",96024,2017,171,161.5
"13583","20",96024,2016,152,161.5
"13584","20",96025,2017,1184,1245.5
"13585","20",96025,2016,1307,1245.5
"13586","20",96026,2017,3392,3139.5
"13587","20",96026,2016,2887,3139.5
"13588","20",96027,2017,3745,3379
"13589","20",96027,2016,3013,3379
"13590","20",96028,2017,155,208
"13591","20",96028,2016,261,208
"13592","20",96029,2017,2296,1954.5
"13593","20",96029,2016,1613,1954.5
"13594","20",96030,2017,1470,1299
"13595","20",96030,2016,1128,1299
"13596","20",96033,2017,2265,2052.5
"13597","20",96033,2016,1840,2052.5
"13598","20",96034,2017,4626,4541.5
"13599","20",96034,2016,4457,4541.5
"13600","20",96035,2017,2716,2541
"13601","20",96035,2016,2366,2541
"13602","20",96036,2017,2391,2434
"13603","20",96036,2016,2477,2434
"13604","21",95052,2017,1121,985.5
"13605","21",95052,2016,850,985.5
"13606","21",95056,2016,401,530
"13607","21",95056,2017,659,530
"13608","21",95061,2016,27,23.5
"13609","21",95061,2017,20,23.5
"13610","21",95062,2017,634,1004
"13611","21",95062,2016,1374,1004
"13612","21",95063,2017,49,44.5
"13613","21",95063,2016,40,44.5
"13614","21",95064,2017,3132,1642.5
"13615","21",95064,2016,153,1642.5
"13616","21",95065,2017,872,917.5
"13617","21",95065,2016,963,917.5
"13618","21",95067,2017,172,168
"13619","21",95067,2016,164,168
"13620","21",95070,2017,359,284.5
"13621","21",95070,2016,210,284.5
"13622","21",95071,2016,5649,5662
"13623","21",95071,2017,5675,5662
"13624","21",95072,2017,20660,20302
"13625","21",95072,2016,19944,20302
"13626","21",95073,2017,11771,11273
"13627","21",95073,2016,10775,11273
"13628","21",95075,2017,67,75.5
"13629","21",95075,2016,84,75.5
"13630","21",95076,2017,500,418
"13631","21",95076,2016,336,418
"13632","21",95083,2017,41,27.5
"13633","21",95083,2016,14,27.5
"13634","21",95084,2016,37,28.5
"13635","21",95084,2017,20,28.5
"13636","21",95085,2016,26,29
"13637","21",95085,2017,32,29
"13638","21",95086,2017,1817,1509.5
"13639","21",95086,2016,1202,1509.5
"13640","21",95087,2017,556,543
"13641","21",95087,2016,530,543
"13642","21",95088,2017,136,122.5
"13643","21",95088,2016,109,122.5
"13644","21",95089,2017,295,329.5
"13645","21",95089,2016,364,329.5
"13646","21",95090,2017,136,183
"13647","21",95090,2016,230,183
"13648","21",95091,2017,80,84.5
"13649","21",95091,2016,89,84.5
"13650","21",95176,2017,73,74
"13651","21",95176,2016,75,74
"13652","21",95183,2017,111,102
"13653","21",95183,2016,93,102
"13654","21",95184,2017,193,195
"13655","21",95184,2016,197,195
"13656","21",95191,2017,27,17
"13657","21",95191,2016,7,17
"13658","21",95192,2016,145,135.5
"13659","21",95192,2017,126,135.5
"13660","21",95200,2017,115,115
"13661","21",95201,2017,2,2
"13662","21",95226,2017,74,66
"13663","21",95226,2016,58,66
"13664","21",95237,2016,11,11
"13665","21",95238,2017,64,51
"13666","21",95238,2016,38,51
"13667","21",95249,2016,50,49.5
"13668","21",95249,2017,49,49.5
"13669","21",95250,2016,7,13
"13670","21",95250,2017,19,13
"13671","21",95252,2016,52,30.5
"13672","21",95252,2017,9,30.5
"13673","21",95253,2017,395,440
"13674","21",95253,2016,485,440
"13675","21",95254,2017,784,699.5
"13676","21",95254,2016,615,699.5
"13677","21",95256,2016,31,43
"13678","21",95256,2017,55,43
"13679","21",95260,2017,2,3.5
"13680","21",95260,2016,5,3.5
"13681","21",95267,2016,2,2
"13682","21",95288,2016,10,13
"13683","21",95288,2017,16,13
"13684","21",95314,2017,4,4.5
"13685","21",95314,2016,5,4.5
"13686","21",95384,2017,334,206
"13687","21",95384,2016,78,206
"13688","21",95385,2017,596,342
"13689","21",95385,2016,88,342
"13690","21",95387,2017,1074,540
"13691","21",95387,2016,6,540
"13692","21",95388,2017,404,215.5
"13693","21",95388,2016,27,215.5
"13694","21",95396,2016,30,42
"13695","21",95396,2017,54,42
"13696","21",95397,2016,5,5
"13697","21",95400,2016,574,691.5
"13698","21",95400,2017,809,691.5
"13699","21",95402,2017,3086,3447
"13700","21",95402,2016,3808,3447
"13701","21",95405,2017,961,847
"13702","21",95405,2016,733,847
"13703","21",95414,2017,17,13
"13704","21",95414,2016,9,13
"13705","21",95415,2016,1,1
"13706","21",95416,2017,2,3
"13707","21",95416,2016,4,3
"13708","21",95419,2017,9,6.5
"13709","21",95419,2016,4,6.5
"13710","21",95420,2017,7,6.5
"13711","21",95420,2016,6,6.5
"13712","21",95421,2017,6,4.5
"13713","21",95421,2016,3,4.5
"13714","21",95422,2016,12,7
"13715","21",95422,2017,2,7
"13716","21",95423,2017,16,11.5
"13717","21",95423,2016,7,11.5
"13718","21",95424,2016,1,1
"13719","21",95427,2017,1,1
"13720","21",95432,2017,11,9.5
"13721","21",95432,2016,8,9.5
"13722","21",95433,2017,58,50.5
"13723","21",95433,2016,43,50.5
"13724","21",95434,2017,12,8.5
"13725","21",95434,2016,5,8.5
"13726","21",95435,2017,57,55
"13727","21",95435,2016,53,55
"13728","21",95436,2016,42,43.5
"13729","21",95436,2017,45,43.5
"13730","21",95437,2017,134,128
"13731","21",95437,2016,122,128
"13732","21",95468,2017,102,79
"13733","21",95468,2016,56,79
"13734","21",95469,2017,81,87
"13735","21",95469,2016,93,87
"13736","21",95470,2017,258,442.5
"13737","21",95470,2016,627,442.5
"13738","21",95475,2017,379,237.5
"13739","21",95475,2016,96,237.5
"13740","21",95567,2017,45,50.5
"13741","21",95567,2016,56,50.5
"13742","21",95568,2017,20,12
"13743","21",95568,2016,4,12
"13744","21",95569,2017,40,33
"13745","21",95569,2016,26,33
"13746","21",95570,2017,69,44.5
"13747","21",95570,2016,20,44.5
"13748","21",95571,2017,31,31
"13749","21",95581,2016,1,1
"13750","21",95593,2017,473,433.5
"13751","21",95593,2016,394,433.5
"13752","21",95594,2017,1567,1527.5
"13753","21",95594,2016,1488,1527.5
"13754","21",95595,2017,6227,5555.5
"13755","21",95595,2016,4884,5555.5
"13756","21",95599,2016,9,14
"13757","21",95599,2017,19,14
"13758","21",95600,2017,6,3.5
"13759","21",95600,2016,1,3.5
"13760","21",95603,2017,367,363.5
"13761","21",95603,2016,360,363.5
"13762","21",95604,2017,28,16
"13763","21",95604,2016,4,16
"13764","21",95607,2017,4,5.5
"13765","21",95607,2016,7,5.5
"13766","21",95609,2016,5,5.5
"13767","21",95609,2017,6,5.5
"13768","21",95612,2016,7,17.5
"13769","21",95612,2017,28,17.5
"13770","21",95613,2017,7,7
"13771","21",95614,2016,2,1.5
"13772","21",95614,2017,1,1.5
"13773","21",95615,2016,42,50.5
"13774","21",95615,2017,59,50.5
"13775","21",95619,2016,12,9.5
"13776","21",95619,2017,7,9.5
"13777","21",95620,2017,39,68
"13778","21",95620,2016,97,68
"13779","21",95622,2017,43,42.5
"13780","21",95622,2016,42,42.5
"13781","21",95630,2016,18,18
"13782","21",95637,2016,4,5.5
"13783","21",95637,2017,7,5.5
"13784","21",95640,2016,347,329
"13785","21",95640,2017,311,329
"13786","21",95645,2016,11,9
"13787","21",95645,2017,7,9
"13788","21",95646,2017,5,6
"13789","21",95646,2016,7,6
"13790","21",95648,2016,3,6
"13791","21",95648,2017,9,6
"13792","21",95652,2016,8,7
"13793","21",95652,2017,6,7
"13794","21",95654,2017,12,8
"13795","21",95654,2016,4,8
"13796","21",95658,2017,56,42.5
"13797","21",95658,2016,29,42.5
"13798","21",95661,2017,3,3.5
"13799","21",95661,2016,4,3.5
"13800","21",95664,2017,1,1
"13801","21",95666,2016,54,54
"13802","21",95666,2017,54,54
"13803","21",95667,2017,50,37
"13804","21",95667,2016,24,37
"13805","21",95668,2017,63,42
"13806","21",95668,2016,21,42
"13807","21",95671,2017,54,44
"13808","21",95671,2016,34,44
"13809","21",95672,2017,20,28.5
"13810","21",95672,2016,37,28.5
"13811","21",95673,2017,20,18.5
"13812","21",95673,2016,17,18.5
"13813","21",95674,2016,137,140
"13814","21",95674,2017,143,140
"13815","21",95675,2016,70,55.5
"13816","21",95675,2017,41,55.5
"13817","21",95676,2017,361,332
"13818","21",95676,2016,303,332
"13819","21",95677,2017,12196,10875.5
"13820","21",95677,2016,9555,10875.5
"13821","21",95678,2016,620,665.5
"13822","21",95678,2017,711,665.5
"13823","21",95679,2016,116,124.5
"13824","21",95679,2017,133,124.5
"13825","21",95680,2016,69,79.5
"13826","21",95680,2017,90,79.5
"13827","21",95681,2017,21,20
"13828","21",95681,2016,19,20
"13829","21",95682,2017,295,223.5
"13830","21",95682,2016,152,223.5
"13831","21",95684,2017,39,36.5
"13832","21",95684,2016,34,36.5
"13833","21",95685,2017,84,79
"13834","21",95685,2016,74,79
"13835","21",95686,2016,41,43
"13836","21",95686,2017,45,43
"13837","21",95688,2017,76,85
"13838","21",95688,2016,94,85
"13839","21",95689,2017,1,1
"13840","21",95691,2017,1,1
"13841","21",95691,2016,1,1
"13842","21",95692,2017,58,64
"13843","21",95692,2016,70,64
"13844","21",95693,2017,1,1
"13845","21",95694,2017,4,4
"13846","21",95695,2017,1,1
"13847","21",95699,2016,6,4.5
"13848","21",95699,2017,3,4.5
"13849","21",95700,2016,50,37.5
"13850","21",95700,2017,25,37.5
"13851","21",95703,2016,78,81
"13852","21",95703,2017,84,81
"13853","21",95705,2017,135,133.5
"13854","21",95705,2016,132,133.5
"13855","21",95706,2017,11,7.5
"13856","21",95706,2016,4,7.5
"13857","21",95707,2017,64,59
"13858","21",95707,2016,54,59
"13859","21",95708,2017,206,207
"13860","21",95708,2016,208,207
"13861","21",95709,2017,156,140
"13862","21",95709,2016,124,140
"13863","21",95710,2017,159,158.5
"13864","21",95710,2016,158,158.5
"13865","21",95713,2017,41,40.5
"13866","21",95713,2016,40,40.5
"13867","21",95714,2017,621,611.5
"13868","21",95714,2016,602,611.5
"13869","21",95715,2017,21,23
"13870","21",95715,2016,25,23
"13871","21",95716,2017,1776,1705.5
"13872","21",95716,2016,1635,1705.5
"13873","21",95717,2017,2307,2210.5
"13874","21",95717,2016,2114,2210.5
"13875","21",95718,2017,532,446.5
"13876","21",95718,2016,361,446.5
"13877","21",95719,2016,4379,4168
"13878","21",95719,2017,3957,4168
"13879","21",95720,2017,242,235.5
"13880","21",95720,2016,229,235.5
"13881","21",95721,2017,1823,1878.5
"13882","21",95721,2016,1934,1878.5
"13883","21",95722,2017,46,65.5
"13884","21",95722,2016,85,65.5
"13885","21",95723,2017,113,119.5
"13886","21",95723,2016,126,119.5
"13887","21",95724,2017,145,155
"13888","21",95724,2016,165,155
"13889","21",95725,2017,146,144.5
"13890","21",95725,2016,143,144.5
"13891","21",95726,2016,58,47
"13892","21",95726,2017,36,47
"13893","21",95727,2017,137,119.5
"13894","21",95727,2016,102,119.5
"13895","21",95728,2016,27,20
"13896","21",95728,2017,13,20
"13897","21",95729,2016,285,245
"13898","21",95729,2017,205,245
"13899","21",95730,2017,472,498.5
"13900","21",95730,2016,525,498.5
"13901","21",95731,2017,927,992
"13902","21",95731,2016,1057,992
"13903","21",95732,2017,1117,996
"13904","21",95732,2016,875,996
"13905","21",95733,2017,41,58
"13906","21",95733,2016,75,58
"13907","21",95734,2017,32,33
"13908","21",95734,2016,34,33
"13909","21",95735,2016,202,188.5
"13910","21",95735,2017,175,188.5
"13911","21",95736,2017,105,102.5
"13912","21",95736,2016,100,102.5
"13913","21",95737,2017,933,1000
"13914","21",95737,2016,1067,1000
"13915","21",95739,2016,56,65.5
"13916","21",95739,2017,75,65.5
"13917","21",95740,2016,282,241.5
"13918","21",95740,2017,201,241.5
"13919","21",95741,2017,288,264
"13920","21",95741,2016,240,264
"13921","21",95742,2017,1659,1657.5
"13922","21",95742,2016,1656,1657.5
"13923","21",95743,2017,740,821
"13924","21",95743,2016,902,821
"13925","21",95744,2017,34,35
"13926","21",95744,2016,36,35
"13927","21",95746,2017,1107,984.5
"13928","21",95746,2016,862,984.5
"13929","21",95747,2017,1250,1215.5
"13930","21",95747,2016,1181,1215.5
"13931","21",95748,2017,8,12
"13932","21",95748,2016,16,12
"13933","21",95749,2016,12,12
"13934","21",95749,2017,12,12
"13935","21",95750,2017,43,40
"13936","21",95750,2016,37,40
"13937","21",95752,2016,33,32.5
"13938","21",95752,2017,32,32.5
"13939","21",95753,2017,6,5.5
"13940","21",95753,2016,5,5.5
"13941","21",95754,2017,4,4.5
"13942","21",95754,2016,5,4.5
"13943","21",95755,2017,128,119
"13944","21",95755,2016,110,119
"13945","21",95756,2017,191,187
"13946","21",95756,2016,183,187
"13947","21",95757,2017,58,53.5
"13948","21",95757,2016,49,53.5
"13949","21",95758,2017,390,342
"13950","21",95758,2016,294,342
"13951","21",95759,2016,118,79.5
"13952","21",95759,2017,41,79.5
"13953","21",95760,2017,109,92.5
"13954","21",95760,2016,76,92.5
"13955","21",95761,2016,130,168.5
"13956","21",95761,2017,207,168.5
"13957","21",95762,2016,333,274
"13958","21",95762,2017,215,274
"13959","21",95763,2017,121,114
"13960","21",95763,2016,107,114
"13961","21",95764,2017,477,439
"13962","21",95764,2016,401,439
"13963","21",95765,2017,25,23
"13964","21",95765,2016,21,23
"13965","21",95767,2016,6,4
"13966","21",95767,2017,2,4
"13967","21",95769,2017,27,32
"13968","21",95769,2016,37,32
"13969","21",95770,2017,3,2
"13970","21",95770,2016,1,2
"13971","21",95771,2017,28,19
"13972","21",95771,2016,10,19
"13973","21",95774,2017,261,217
"13974","21",95774,2016,173,217
"13975","21",95775,2017,79,66.5
"13976","21",95775,2016,54,66.5
"13977","21",95776,2017,236,194
"13978","21",95776,2016,152,194
"13979","21",95777,2017,20,16
"13980","21",95777,2016,12,16
"13981","21",95778,2017,724,588.5
"13982","21",95778,2016,453,588.5
"13983","21",95779,2017,897,964.5
"13984","21",95779,2016,1032,964.5
"13985","21",95780,2016,143,143.5
"13986","21",95780,2017,144,143.5
"13987","21",95781,2017,1272,1295
"13988","21",95781,2016,1318,1295
"13989","21",95782,2017,254,276
"13990","21",95782,2016,298,276
"13991","21",95783,2017,37,32.5
"13992","21",95783,2016,28,32.5
"13993","21",95784,2017,95,90
"13994","21",95784,2016,85,90
"13995","21",95785,2017,92,109.5
"13996","21",95785,2016,127,109.5
"13997","21",95786,2017,1127,1107.5
"13998","21",95786,2016,1088,1107.5
"13999","21",95787,2017,233,245.5
"14000","21",95787,2016,258,245.5
"14001","21",95788,2017,1259,1147.5
"14002","21",95788,2016,1036,1147.5
"14003","21",95789,2017,19,22
"14004","21",95789,2016,25,22
"14005","21",95790,2017,29,36.5
"14006","21",95790,2016,44,36.5
"14007","21",95791,2017,216,196
"14008","21",95791,2016,176,196
"14009","21",95792,2017,149,114
"14010","21",95792,2016,79,114
"14011","21",95793,2016,205,179
"14012","21",95793,2017,153,179
"14013","21",95794,2017,75,77
"14014","21",95794,2016,79,77
"14015","21",95795,2017,1014,759.5
"14016","21",95795,2016,505,759.5
"14017","21",95797,2017,5329,5497
"14018","21",95797,2016,5665,5497
"14019","21",95798,2017,2755,2739.5
"14020","21",95798,2016,2724,2739.5
"14021","21",95799,2017,673,501
"14022","21",95799,2016,329,501
"14023","21",95800,2017,8969,8184
"14024","21",95800,2016,7399,8184
"14025","21",95801,2017,9232,10963.5
"14026","21",95801,2016,12695,10963.5
"14027","21",95802,2017,174,237
"14028","21",95802,2016,300,237
"14029","21",95803,2017,9767,9120.5
"14030","21",95803,2016,8474,9120.5
"14031","21",95804,2017,392,277.5
"14032","21",95804,2016,163,277.5
"14033","21",95805,2017,1273,1162.5
"14034","21",95805,2016,1052,1162.5
"14035","21",95806,2017,3593,3144.5
"14036","21",95806,2016,2696,3144.5
"14037","21",95807,2017,3076,3655.5
"14038","21",95807,2016,4235,3655.5
"14039","21",95808,2017,210,186.5
"14040","21",95808,2016,163,186.5
"14041","21",95809,2017,27749,22605.5
"14042","21",95809,2016,17462,22605.5
"14043","21",95811,2017,2414,2934
"14044","21",95811,2016,3454,2934
"14045","21",95815,2017,1951,1914.5
"14046","21",95815,2016,1878,1914.5
"14047","21",95816,2017,1018,1126.5
"14048","21",95816,2016,1235,1126.5
"14049","21",95818,2017,416,378.5
"14050","21",95818,2016,341,378.5
"14051","21",95820,2017,980,951.5
"14052","21",95820,2016,923,951.5
"14053","21",95821,2017,591,626
"14054","21",95821,2016,661,626
"14055","21",95823,2017,1981,1982
"14056","21",95823,2016,1983,1982
"14057","21",95828,2016,331,257.5
"14058","21",95828,2017,184,257.5
"14059","21",95830,2017,300,238.5
"14060","21",95830,2016,177,238.5
"14061","21",95831,2017,6355,5772
"14062","21",95831,2016,5189,5772
"14063","21",95832,2017,67,55
"14064","21",95832,2016,43,55
"14065","21",95833,2017,92,160.5
"14066","21",95833,2016,229,160.5
"14067","21",95834,2017,1589,1637.5
"14068","21",95834,2016,1686,1637.5
"14069","21",95835,2017,637,665
"14070","21",95835,2016,693,665
"14071","21",95851,2017,17,17
"14072","21",95852,2017,1988,2155.5
"14073","21",95852,2016,2323,2155.5
"14074","21",95853,2017,3041,2873
"14075","21",95853,2016,2705,2873
"14076","21",95854,2017,14878,15619
"14077","21",95854,2016,16360,15619
"14078","21",95855,2017,2597,2207
"14079","21",95855,2016,1817,2207
"14080","21",95856,2017,4387,5199.5
"14081","21",95856,2016,6012,5199.5
"14082","21",95857,2017,11580,10047
"14083","21",95857,2016,8514,10047
"14084","21",95858,2016,8601,8536.5
"14085","21",95858,2017,8472,8536.5
"14086","21",95859,2017,2976,3156.5
"14087","21",95859,2016,3337,3156.5
"14088","21",95860,2017,11207,10836.5
"14089","21",95860,2016,10466,10836.5
"14090","21",95862,2017,855,886.5
"14091","21",95862,2016,918,886.5
"14092","21",95863,2017,2977,2804
"14093","21",95863,2016,2631,2804
"14094","21",95864,2017,729,600.5
"14095","21",95864,2016,472,600.5
"14096","21",95865,2017,2423,2385.5
"14097","21",95865,2016,2348,2385.5
"14098","21",95866,2016,71,73.5
"14099","21",95866,2017,76,73.5
"14100","21",95867,2017,1289,1432.5
"14101","21",95867,2016,1576,1432.5
"14102","21",95868,2017,11,13
"14103","21",95868,2016,15,13
"14104","21",95869,2017,281,305
"14105","21",95869,2016,329,305
"14106","21",95870,2017,1897,1798
"14107","21",95870,2016,1699,1798
"14108","21",95872,2017,418,398.5
"14109","21",95872,2016,379,398.5
"14110","21",95873,2017,245,277
"14111","21",95873,2016,309,277
"14112","21",95874,2017,314,253
"14113","21",95874,2016,192,253
"14114","21",95875,2017,155,168.5
"14115","21",95875,2016,182,168.5
"14116","21",95876,2017,470,519.5
"14117","21",95876,2016,569,519.5
"14118","21",95877,2017,118,95
"14119","21",95877,2016,72,95
"14120","21",95887,2017,1,2.5
"14121","21",95887,2016,4,2.5
"14122","21",95895,2016,181,198.5
"14123","21",95895,2017,216,198.5
"14124","21",95901,2017,1118,1017.5
"14125","21",95901,2016,917,1017.5
"14126","21",95902,2016,871,839
"14127","21",95902,2017,807,839
"14128","21",95903,2017,371,472.5
"14129","21",95903,2016,574,472.5
"14130","21",95904,2017,1730,1682
"14131","21",95904,2016,1634,1682
"14132","21",95907,2017,279,276
"14133","21",95907,2016,273,276
"14134","21",95908,2016,788,882
"14135","21",95908,2017,976,882
"14136","21",95909,2017,9,11
"14137","21",95909,2016,13,11
"14138","21",95912,2016,8,11.5
"14139","21",95912,2017,15,11.5
"14140","21",95914,2016,113,113
"14141","21",95917,2017,45,31.5
"14142","21",95917,2016,18,31.5
"14143","21",95921,2017,44,36.5
"14144","21",95921,2016,29,36.5
"14145","21",95922,2017,49,49
"14146","21",95922,2016,49,49
"14147","21",95923,2017,82,70.5
"14148","21",95923,2016,59,70.5
"14149","21",95925,2016,103,64
"14150","21",95925,2017,25,64
"14151","21",95926,2017,61,52
"14152","21",95926,2016,43,52
"14153","21",95927,2017,240,204.5
"14154","21",95927,2016,169,204.5
"14155","21",95928,2017,148,183
"14156","21",95928,2016,218,183
"14157","21",95929,2017,10,10
"14158","21",95930,2017,708,614.5
"14159","21",95930,2016,521,614.5
"14160","21",95935,2017,50,30.5
"14161","21",95935,2016,11,30.5
"14162","21",95936,2016,361,247.5
"14163","21",95936,2017,134,247.5
"14164","21",95946,2016,55,54.5
"14165","21",95946,2017,54,54.5
"14166","21",95951,2017,22,22
"14167","21",95952,2016,50,50.5
"14168","21",95952,2017,51,50.5
"14169","21",95954,2017,463,407.5
"14170","21",95954,2016,352,407.5
"14171","21",95963,2017,9921,12880.5
"14172","21",95963,2016,15840,12880.5
"14173","21",95964,2017,110,106
"14174","21",95964,2016,102,106
"14175","21",95965,2017,13,8
"14176","21",95965,2016,3,8
"14177","21",95966,2017,307,301.5
"14178","21",95966,2016,296,301.5
"14179","21",95967,2017,1812,2038
"14180","21",95967,2016,2264,2038
"14181","21",95968,2017,3132,2863.5
"14182","21",95968,2016,2595,2863.5
"14183","21",95969,2016,190,223
"14184","21",95969,2017,256,223
"14185","21",95972,2017,124,127.5
"14186","21",95972,2016,131,127.5
"14187","21",95973,2016,90,143
"14188","21",95973,2017,196,143
"14189","21",95974,2017,209,261
"14190","21",95974,2016,313,261
"14191","21",95984,2017,1263,1385
"14192","21",95984,2016,1507,1385
"14193","21",95985,2017,3991,3844
"14194","21",95985,2016,3697,3844
"14195","21",95986,2017,843,510
"14196","21",95986,2016,177,510
"14197","21",95988,2017,2100,2200.5
"14198","21",95988,2016,2301,2200.5
"14199","21",95989,2017,433,573
"14200","21",95989,2016,713,573
"14201","21",95990,2016,7,7
"14202","21",95990,2017,7,7
"14203","21",95991,2017,8375,7902
"14204","21",95991,2016,7429,7902
"14205","21",95992,2017,1847,1885
"14206","21",95992,2016,1923,1885
"14207","21",95993,2017,487,640
"14208","21",95993,2016,793,640
"14209","21",95994,2016,24,27.5
"14210","21",95994,2017,31,27.5
"14211","21",95995,2017,20,16
"14212","21",95995,2016,12,16
"14213","21",95996,2017,45,40
"14214","21",95996,2016,35,40
"14215","21",95997,2017,1358,1482
"14216","21",95997,2016,1606,1482
"14217","21",95998,2017,1469,1377.5
"14218","21",95998,2016,1286,1377.5
"14219","21",95999,2016,713,679.5
"14220","21",95999,2017,646,679.5
"14221","21",96000,2016,906,857
"14222","21",96000,2017,808,857
"14223","21",96001,2017,790,806.5
"14224","21",96001,2016,823,806.5
"14225","21",96002,2017,1420,1653
"14226","21",96002,2016,1886,1653
"14227","21",96003,2017,307,342.5
"14228","21",96003,2016,378,342.5
"14229","21",96004,2017,599,513.5
"14230","21",96004,2016,428,513.5
"14231","21",96005,2017,71,68
"14232","21",96005,2016,65,68
"14233","21",96006,2017,1410,1362.5
"14234","21",96006,2016,1315,1362.5
"14235","21",96007,2017,759,689.5
"14236","21",96007,2016,620,689.5
"14237","21",96008,2016,1119,1176.5
"14238","21",96008,2017,1234,1176.5
"14239","21",96009,2017,1139,1134.5
"14240","21",96009,2016,1130,1134.5
"14241","21",96010,2017,2029,2040
"14242","21",96010,2016,2051,2040
"14243","21",96011,2017,226,260.5
"14244","21",96011,2016,295,260.5
"14245","21",96012,2017,334,333
"14246","21",96012,2016,332,333
"14247","21",96013,2017,9486,8886.5
"14248","21",96013,2016,8287,8886.5
"14249","21",96014,2017,3534,3446
"14250","21",96014,2016,3358,3446
"14251","21",96015,2017,2584,2645.5
"14252","21",96015,2016,2707,2645.5
"14253","21",96016,2017,311,274
"14254","21",96016,2016,237,274
"14255","21",96017,2017,6359,5951.5
"14256","21",96017,2016,5544,5951.5
"14257","21",96018,2017,695,569.5
"14258","21",96018,2016,444,569.5
"14259","21",96019,2017,611,578.5
"14260","21",96019,2016,546,578.5
"14261","21",96020,2017,706,674
"14262","21",96020,2016,642,674
"14263","21",96021,2017,2612,2676.5
"14264","21",96021,2016,2741,2676.5
"14265","21",96022,2017,1093,1129.5
"14266","21",96022,2016,1166,1129.5
"14267","21",96023,2017,566,475
"14268","21",96023,2016,384,475
"14269","21",96024,2017,140,150
"14270","21",96024,2016,160,150
"14271","21",96025,2017,1269,1274.5
"14272","21",96025,2016,1280,1274.5
"14273","21",96026,2017,4473,3726
"14274","21",96026,2016,2979,3726
"14275","21",96027,2017,3651,3706
"14276","21",96027,2016,3761,3706
"14277","21",96028,2017,246,211
"14278","21",96028,2016,176,211
"14279","21",96029,2017,2236,1852
"14280","21",96029,2016,1468,1852
"14281","21",96030,2017,1227,1291
"14282","21",96030,2016,1355,1291
"14283","21",96033,2017,2209,2142.5
"14284","21",96033,2016,2076,2142.5
"14285","21",96034,2017,4642,5109
"14286","21",96034,2016,5576,5109
"14287","21",96035,2017,2574,2610
"14288","21",96035,2016,2646,2610
"14289","21",96036,2017,2801,2591
"14290","21",96036,2016,2381,2591
"14291","22",95052,2017,1091,975.5
"14292","22",95052,2016,860,975.5
"14293","22",95056,2017,593,392.5
"14294","22",95056,2016,192,392.5
"14295","22",95061,2017,32,25
"14296","22",95061,2016,18,25
"14297","22",95062,2017,1648,1296
"14298","22",95062,2016,944,1296
"14299","22",95063,2016,33,32.5
"14300","22",95063,2017,32,32.5
"14301","22",95064,2017,3368,1756
"14302","22",95064,2016,144,1756
"14303","22",95065,2016,902,885.5
"14304","22",95065,2017,869,885.5
"14305","22",95067,2017,229,221.5
"14306","22",95067,2016,214,221.5
"14307","22",95070,2017,279,306
"14308","22",95070,2016,333,306
"14309","22",95071,2016,5131,5643.5
"14310","22",95071,2017,6156,5643.5
"14311","22",95072,2017,21379,20748
"14312","22",95072,2016,20117,20748
"14313","22",95073,2017,12690,11711
"14314","22",95073,2016,10732,11711
"14315","22",95075,2016,55,65.5
"14316","22",95075,2017,76,65.5
"14317","22",95076,2017,508,441.5
"14318","22",95076,2016,375,441.5
"14319","22",95083,2017,41,40.5
